run_id,presentation_seed,position,activity_id,activity
run_515,2541,17,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,18,a_YT28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,19,a_TT87,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,20,a_VL30,Students examine recommendations to store leftover foods in airtight containers for next day lunches and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,21,a_AH79,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,22,a_DC62,Students examine recommendations to plan weekly work from home days for less travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,23,a_IC79,Students examine recommendations to add estimated running cost labels to appliance energy ratings and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,24,a_HC33,Students examine recommendations to install heavy indoor blinds on windows for added insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,25,a_LV09,Students examine recommendations to increase support for insulation audits on local public properties and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,26,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,27,a_ZM35,Students examine recommendations to offer fast government agency approvals for urban tree planting and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,28,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,29,a_ME52,Students examine recommendations to hold clothing wholesalers responsible for disposal management and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,30,a_LY95,Students examine recommendations to create live tracking for steel waste from all new constructions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,31,a_ZG86,Students examine recommendations to connect local businesses to sustain refrigerant safety projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,32,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,33,a_ES88,Students examine recommendations to manage appliance schedules with community energy networks and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,34,a_UG45,Students examine recommendations to invest in shared clothes dryers for neighbourhood hubs and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,35,a_BM70,Students examine recommendations to offer neighbours scrap steel collection runs for recycling and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,36,a_GJ82,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,37,a_MN46,Students examine recommendations to carry reusable alternatives instead of using disposable plastics and determine how the strategy could limit anthropogenic impact on Earth's systems.
